# version=1
# source_sha256=d517169e57f1d6254682c03dec5c254b5101ccd787d191f639b0cac1e8a616c4
# destination_sha256=f5e133e8eca8eb1a02e21a7d1afbb44d082e384a38d39db58a694371fa583bbe
# rows=1280
source_address	destination_address	function_name	evidence	review_flags	similarity	confidence	association_votes	source_length	destination_length	source_callers	destination_callers	source_callees	destination_callees	correlator	audit_comment
004326e0	0045d80f	DIBmakeDIB	WC1-fuzzy-followup		0.53	0.734	0	438	637	DIBinstall@00432310	DIBinstall@0045d23b	DIBerror@00432140|HelperOf4326E0A@00432de0|_malloc@00449d30	DIBerror@0045d004|HelperOf4326E0A@0045e276|_memset@0046ec90|_malloc@004705b0|FID_conflict:_memcpy@00472930	Manual Match	[WC1 transfer] WC1-fuzzy-followup from DIBmakeDIB @004326e0; structural=0.5296, composite=0.7336, graph=2/0, candidates=1
004328a0	0045da8c	DIBdestroyDIB	WC1-fuzzy-followup		0.548	0.609	0	178	256	GetVideoFn2680@00432680	FUN_0045d78c@0045d78c	DIBerror@00432140|FUN_0044a7d0@0044a7d0	DIBerror@0045d004|FUN_00471140@00471140|FID_conflict:_memcpy@00472930	Manual Match	[WC1 transfer] WC1-fuzzy-followup from DIBdestroyDIB @004328a0; structural=0.5476, composite=0.6093, graph=1/1, candidates=1
00432960	0045db8c	MarkDibDirty	WC2-manual-verified				0							Manual Match	[WC2 correction] WC1 DIBslam marks the software framebuffer dirty; WC2 expands that behavior with diagnostics at 0x45DB8C. The adjacent 0x45DBFF/0x45DC19 functions instead enable and disable presentation globally.
00432970	0045dc33	DIBslamReal	WC1-fuzzy-followup		0.421	0.804	0	749	1069	PumpWindowMessages@00402320|visit_the_cinema@00403e50|ejection_sequence@004046a0|stranded_sequence@00404be0|LongTalk@00405290|DeBriefing@004056f0|Office@00405840|CloseLook@00405de0|BlitTbl00465770Fn7750@00407750|BlitUiFn79C0@004079c0|BlitTbl005a86d0Fn7E10@00407e10|landing@00408650|funeral_player@00408b30|DrawNavLocationReadout@0040df70|BlitUiFnE480@0040e480|Title_Sequence@0040fb70|CalibrateJoystickInteractive@004102b0|ShowModalTextPanel@0041ab90|ReleaseModalTextPanel@0041ad10|BlitG0046999cFnB420@0041b420|BarracksScreen@0041c170|DebugOverlayConsole::WaitForKey@0041cd40|initialize_cockpit@00423e90|PlaySceneAnimation@00425500|ShowMeanwhileTransition@00425770|DisplayTrainSimHighScoreTable@00425c60|AnimateTrainSimTitle@00425d00|ReadTextInput@00426200|ShowTrainSimTextMessage@00426700|UpdateTrainSimHighScores@00426820|ShowTrainSimHighScores@004268e0|SelectTrainSimMission@00426c70|RunTrainSim@00427080|RunSpaceFlight@0042a190|FadeViewportPaletteToColour@0042a700|BlitUiFnBA90@0042ba90|ShowCarrierLaunchSequence@0042bc00|ShowCampaignVictorySequence@0042fc00|ShowTigerClawEscapeScene@00430150|ShowTheEndScreen@004304f0|DIBreInstall@004322b0|BlitUiFn6E30@00436e30|DrawMedalChest@004370d0|DrawMedalLongShot@00437250|MedalEstablish@004373e0|PinMedal@004374b0|DrawMedals@004375c0|EstablishingShot@00437770|ReturnToBriefingLongShot@00437980|Dismissed@00437b80|DrawDebriefingLongShot@00437dc0|DebriefingEstablishingShot@00437f20|DrawFuneralLongShot@00439220|PanToScreen@00439430|death_sequence@00439660|ShowGetReadyScreen@00439840|ShowVictoryScreen@00439910|ShowGameOverScreen@00439a80|RecRoom@0043f940|ShowChalkBoard@00440510|ClearViewport@00441ae0	CalibrateJoystickInteractive@00418770|RecRoom@00418ffc|visit_the_cinema@004228b0|CopyViewportContents@00427047|DisplayTrainSimHighScoreTable@0042c43d|Title_Sequence@0042f1fd|BlitUiFnE480@00451faa|InitializeConstellationObject@00459527|AnimateTrainSimTitle@004595aa|ShowModalTextPanel@004595ef|ReleaseModalTextPanel@0045979b|ReadTextInput@004597e3|LoadPaletteTripletsFile@00459bc8|GetUiFn6480@00465ea9|RunSpaceFlight@0046925e	GetDC@EXTERNAL:00000069|ReleaseDC@EXTERNAL:00000079|LoopG00598620FnB7D0@0042b7d0|ThrottleFrameAndDrawFps@00431f00|DIBerror@00432140|WcOrphanRoutine435E20@00435e20|DrawUiFn5EF0@00435ef0|GetUiFn5FA0@00435fa0|GetAudioStreamFn2330@00442330	GetTickCount@EXTERNAL:00000012|GetDC@EXTERNAL:00000081|ReleaseDC@EXTERNAL:00000089|DosStrcpy@0042476b|FUN_00428979@00428979|ThrottleFrameAndDrawFps@0045cd2c|DIBerror@0045d004|WcOrphanRoutine435E20@004635e3|DrawUiFn5EF0@004636f7|GetUiFn5FA0@004637f4|_sprintf@0046e5f0|_memset@0046ec90|FID_conflict:_memcpy@00472930	Manual Match	[WC1 transfer] WC1-fuzzy-followup from DIBslamReal @00432970; structural=0.4212, composite=0.8039, graph=6/1, candidates=1
00432c60	0045e060	DIBupdate	WC1-fuzzy-followup		0.512	0.596	0	375	524	BlitUiFn6060@00436060	BlitUiFn6060@004638f1	DIBerror@00432140	DIBerror@0045d004|_memset@0046ec90|FID_conflict:_memcpy@00472930	Manual Match	[WC1 transfer] WC1-fuzzy-followup from DIBupdate @00432c60; structural=0.5123, composite=0.5956, graph=1/0, candidates=1
00432de0	0045e276	HelperOf4326E0A	WC1-callgraph-propagated		1.0	2.4	0	6	21	InitializeDIBScreenViewport@0042f740|DIBmakeDIB@004326e0	InitializeDIBScreenViewport@0040fb80|CopyViewportContents@00427047|FUN_0042ee86@0042ee86|DIBmakeDIB@0045d80f			Manual Match	[WC1 transfer] WC1-callgraph-propagated from HelperOf4326E0A @00432de0; support=2 (out=0, in=2), margins=2/2, degree=2/4
00432e00	0045e2c5	GetDIBHeight	WC1-manual-verified				0							Manual Match	[WC1 transfer] Anchored function-order alignment validated by binary-comp; only candidates scoring at least 80 percent were accepted. WC1 0x432E00 -> WC2 0x45E2C5 (GetDIBHeight).
00432e30	0045e2da	CachePaletteEntryFromWords	WC1-order-exact				0							Manual Match	[WC1 transfer] Preserved positional order inside an equal-count gap bounded by trusted WC1/WC2 anchors. WC1 0x432E30 -> WC2 0x45E2DA (CachePaletteEntryFromWords).
00432ea0	0045e37c	DIBramPalette	WC1-fuzzy-followup		0.703	0.813	0	105	240	PanToScreen@00439430		DIBerror@00432140	DIBerror@0045d004	Manual Match	[WC1 transfer] WC1-fuzzy-followup from DIBramPalette @00432ea0; structural=0.703, composite=0.813, graph=1/0, candidates=1
00432f10	0045e46c	DIBsetPalette	WC1-fuzzy-followup		0.761	0.871	0	257	432	PaletteLocalFn13E0@004413e0	PaletteLocalFn13E0@004266cc|FUN_00464fe7@00464fe7	DIBerror@00432140	DIBerror@0045d004	Manual Match	[WC1 transfer] WC1-fuzzy-followup from DIBsetPalette @00432f10; structural=0.7607, composite=0.8707, graph=1/0, candidates=1
00433020	0045e61c	GetPaletteEntryAsWords	WC1-order-exact				0							Manual Match	[WC1 transfer] Preserved positional order inside an equal-count gap bounded by trusted WC1/WC2 anchors. WC1 0x433020 -> WC2 0x45E61C (GetPaletteEntryAsWords).
00433060	0045e667	DIBwholePaletteFromTriplets	WC1-fuzzy-followup		0.736	0.846	0	188	431	CallThrough433060@00434fd0	CallThrough433060@00461d90	DIBerror@00432140	DIBerror@0045d004	Manual Match	[WC1 transfer] WC1-fuzzy-followup from DIBwholePaletteFromTriplets @00433060; structural=0.7357, composite=0.8457, graph=1/0, candidates=2
00433120	0045e816	DIBwholePaletteFromWords	WC1-callgraph-single		0.736	2.0	0	188	431	PaletteVideoFn1020@00401020		DIBerror@00432140	DIBerror@0045d004	Manual Match	[WC1 transfer] WC1-callgraph-single from DIBwholePaletteFromWords @00433120; one mapped edge, unique source/target candidate; graph-jaccard=0.5, degree=2/1, instruction-diff=0.7357
004331e0	0045e9c5	DIBwaitForVerticalBlank	WC1-manual-verified				0	16	36					Manual Match	[WC1 transfer] Manually verified by the identical DirectDraw vtable call at +0x58 with arguments (this, 1, 0).
004079c0	00460650	BlitUiFn79C0	WC1-fuzzy-very-low		0.435	0.475	0	713	664	RunAnimationDemoLoop@004094e0|GameFlow@0040f4b0	ScanTbl0059d100Fn2820@0041c7ed	PumpWindowMessages@00402320|BlitTbl00465770Fn7750@00407750|FetchDiskPacketRetrying@0041d2e0|PreloadMusicTrackHook@00424ce0|InitializeConversationViewport@00427b20|ResetScreenClipToFullHeight@00427ba0|RefreshMemoryStatusOverlay@00427c30|GameNoBodyStubv9@0042e3e0|spacetrack@0042e880|FlushSoundEffectsAndLog@0042ef10|PlaySfxWaveFileByNumber@0042ef30|ReleasePacketHandle@0042fae0|DoVideoFn2960@00432960|DIBslamReal@00432970|_rand@00434d10|DrawSpriteDefault@00441400	zero_vector@0040aa0b|achieved@0040aa37|dot_product@0040ab24|distance_from_point@0040b7c9|point_ship_at_object@0040bce8|NormalizeAndScaleVector@0040bf0b|remove_object@0040c2c9|apply_force_to_objects_center@0040c46c|free_3Space@004293f9|trim_goals@00429bf0|flag_reached@0043aaff|ejection_sequence@0044ebca|FlushSoundEffectsAndLog@0045357e|PlaySfxWaveFileByNumber@0045373b|FUN_004603c5@004603c5|Vector_magnitude@00461c71	Manual Match	[WC1 transfer] WC1-fuzzy-very-low from BlitUiFn79C0 @004079c0; structural=0.435, composite=0.475, graph=0/0, candidates=1
0041bbd0	0046138d	SceneRoutine02	WC1-callgraph-propagated		1.0	2.0	0	180	201	GetNavFnC090@0041c090|BarracksScreen@0041c170		DrawSpriteDefault@00441400|CopyViewportContents@00441a90	DrawSpriteDefault@004266e7|CopyViewportContents@00427047	Manual Match	[WC1 transfer] WC1-callgraph-propagated from SceneRoutine02 @0041bbd0; support=2 (out=2, in=0), margins=0/0, degree=4/2
0042ae10	0046166d	select_new_gun	WC1-fuzzy-low		0.582	0.772	0	61	75	SelectCockpitVduMode@00417f60|remove_weapon@0041e040	RunTrainSim@00410715|SelectCockpitVduMode@0043f8cd	get_mode@004147e0|DebugNoBodyStub@004149c0|find_next_gun@0042ad00|select_guns@0042ada0	get_mode@00439264|DebugNoBodyStub@00439500|FUN_00461480@00461480|FUN_004615a2@004615a2	Manual Match	[WC1 transfer] Fuzzy structural match from WC1 0042ae10; structural=0.5821, composite=0.7721, graphSupport=0, graphConflicts=0, targetCollisions=4, confidence=low. Verify manually.
0042ae50	004616b8	select_new_release_weapon	WC1-fuzzy-very-low		0.489	0.494	0	328	551	RemovePlayerReleaseWeapon@00414cb0|SelectCockpitVduMode@00417f60|remove_weapon@0041e040	RunTrainSim@00410715|SelectCockpitVduMode@0043f8cd	get_mode@004147e0|DebugNoBodyStub@004149c0	get_mode@00439264|DebugNoBodyStub@00439500	Manual Match	[WC1 transfer] WC1-fuzzy-very-low from select_new_release_weapon @0042ae50; structural=0.4888, composite=0.4938, graph=0/1, candidates=1
00434cd0	004618e0	DoLocalFn4CD0	WC1-fuzzy-medium		0.755	0.945	0	17	31	skew_randomly@00401290|init_hazard@004013b0|try_far_spot@004016c0|ShipAiState25@00406c70|run_away@004099c0|check_destroy_target@00409b10|streak_toward@0040a940|call_enemy@0041edb0|SoundTbl0059b560FnFCD0@0041fcd0|pop_flack@00420920|AddRandomTrainSimHighScores@00426000|ScanTbl0059ce60FnF3F0@0042f3f0|select_target@00433e50|pick_regular_maneuver@00434630|pick_from_list@00434800|intelligence_events@00434a80	call_enemy@0041280b|SoundTbl0059b560FnFCD0@0041444c|LoadMissionData@004156a7|skew_randomly@00417941|init_hazard@00417af9|try_far_spot@00417eff|select_target@0041ea86|pick_regular_maneuver@0041f4c6|pick_from_list@0041f714|intelligence_events@0041ff37|ScanTbl0059ce60FnF3F0@00421f86|FUN_004287eb@004287eb|ShipAiState25@004415dc|run_away@00442b78|check_destroy_target@00442d58|streak_toward@004441e5	_rand@00449940	_rand@00473610	Manual Match	[WC1 transfer] Fuzzy structural match from WC1 00434cd0; structural=0.7547, composite=0.9447, graphSupport=0, graphConflicts=0, targetCollisions=2, confidence=medium. Verify manually.
00434cf0	004618ff	DoLocalFn4CF0	WC1-auto-vt		1.0	275.5	0	22	35			_time@00449630|_srand@00449920	_time@00473300|_srand@004735f0	Combined Function and Data Reference Match	[WC1 transfer] WC1-auto-vt from DoLocalFn4CF0 @00434cf0; similarity=1.0, confidence=275.5, correlator=Combined Function and Data Reference Match
00434d20	00461942	RandomInRange	WC1-fuzzy-medium		0.706	0.896	0	41	95	make_shard@004010c0|landing@00408650|PostMission@0040f010|MoveNewCampaign@0040f3f0|GetTbl0059cd90Fn1EC0@00411ec0|generate_stars@00411fe0|update_star_field@00412100|ScanTbl0059b560Fn2430@00412430|SoundTbl0059de40Fn2E30@00412e30|malf@00414af0|vid_transmit@00417910|ChooseRandomSignedMagnitude@00418750|MakeRandomNormalizedVector@00418840|LoopLocalFnB070@0041b070|DrawUiFnBCE0@0041bce0|internal_damage@0041ee20|place_exhaust_on_ships@00421430|replenish_weapon_energy_bank@00421830|ScanTbl005a7c30Fn5F40@00425f40|AddRandomTrainSimHighScores@00426000|ShowTrainSimHighScores@004268e0|HandleDebugCheatKeys@00429160|InitializeConstellationField@0042d390|DrawConstellationField@0042d500|GetTbl0059d650FnE9E0@0042e9e0|ShowTheEndScreen@004304f0|ShowVictoryScreen@00439910|RecRoom@0043f940	DrawUiFnBCE0@0040815f|ShowVictoryScreen@00408cc8|fire_afterburner@0040abcc|internal_damage@004128a7|fire@00414dc0|fire_turrets@004159db|fire_weapon@00415e2c|place_exhaust_on_ships@00416a87|replenish_weapon_energy_bank@0041724a|make_shard@004176d2|GetTbl0059cd90Fn1EC0@0041b62e|generate_stars@0041b762|update_star_field@0041b8d6|ScanTbl0059b560Fn2430@0041bd81|SoundTbl0059de40Fn2E30@0041d2da|PostMission@0042bb70|Title_Sequence@0042f1fd|malf@00439789|vid_transmit@0043ecd9|object_collision@00445087|SetTbl0059dd90FnC5E0@0044db7e|GetTbl0059d650FnE9E0@00452e46|InitializeConstellationField@0045a441|DrawConstellationField@0045a634|ShowGameOverScreen@0045f7ec|HandleDebugCheatKeys@0046733d	_rand@00449940	_rand@00473610	Manual Match	[WC1 transfer] Fuzzy structural match from WC1 00434d20; structural=0.7059, composite=0.8959, graphSupport=0, graphConflicts=0, targetCollisions=1, confidence=medium. Verify manually.
00434d50	004619a1	RandomBelowOrEqual	WC1-fuzzy-medium		0.797	0.987	0	39	65	asteroid_velocity@00401270|init_hazard@004013b0|update_hazards@00401b30|ShipAiState13@00406130|Mroll_over@00406990|Mhard_turn@004069f0|Mfish_hook@00406a50|ShipAiState39@00406b60|Mtarget_missile@00406e10|Mveer_away@00407450|perform_maneuver@004075d0|try2allow_engage@00409d10|tanker_intelligence@0040b010|mine_intelligence@0040b3a0|ScanTbl0059b560Fn2430@00412430|GetTbl0059c3c0Fn29A0@004129a0|ScanTbl0059c010Fn3030@00413030|start_lock@00415fc0|CheckTargetLockMalfunction@00416040|npc_communication@004174f0|random_radial@00418800|check_for_lost_control@0041e650|send_appropriate_message@0041e900|inflict_damage@0041e9b0|pilot_hit@0041ec60|internal_damage@0041ee20|your_internal_damage@0041f220|repair_internal_damage@0041f660|Create_ship_hit_debris@0041f700|Create_explosion_debris@0041f800|explode@00420040|fire@004202d0|fire_flack@00420840|rnd_sign@004208c0|rnd_aim@004208e0|pop_flack@00420920|fire_turrets@00420aa0|signed_random@004220f0|select_weighted_value@00422a30|select_safe_target@004234c0|skill_check@004236b0|abandoned@004239d0|ScanTbl005a7c30Fn5F40@00425f40|AddRandomTrainSimHighScores@00426000|ShowCampaignVictorySequence@0042fc00|ShowTheEndScreen@004304f0|veer_random@00433ec0|any_defense@004345f0|pick_regular_maneuver@00434630|pick_from_list@00434800|ReturnToBriefingLongShot@00437980|ShowVictoryScreen@00439910	DoLocalFn8B60@0040aca5|Create_explosion_debris@004115f8|send_appropriate_message@00411a50|inflict_damage@00411c72|pilot_hit@0041262d|internal_damage@004128a7|your_internal_damage@00413099|repair_internal_damage@004135f1|Create_ship_hit_debris@004136e2|random_radial@00413a3b|FUN_004148f5@004148f5|fire@00414dc0|fire_flack@00415563|normal_speed@00415625|ScanTbl005a7c30Fn5F40@0041565e|LoadMissionData@004156a7|fire_turrets@004159db|asteroid_velocity@00417916|init_hazard@00417af9|update_hazards@004184f6|ScanTbl0059b560Fn2430@0041bd81|GetTbl0059c3c0Fn29A0@0041cc0a|ScanTbl0059c010Fn3030@0041d4c7|veer_random@0041eb1d|select_weighted_value@0041f446|pick_regular_maneuver@0041f4c6|pick_from_list@0041f714|intelligence_events@0041ff37|signed_random@00429581|check_for_lost_control@0042b15a|abandoned@0042b5f7|start_lock@0043be1b|CheckTargetLockMalfunction@0043beff|npc_communication@0043e5da|ShipAiState13@004406ba|ShipAiState12@00440e46|ShipAiState39@004410c0|Mhard_turn@00441146|Mfish_hook@004411e1|Mzip_past@004418b2|Mveer_away@00442252|perform_maneuver@004424e4|try2allow_engage@0044301a|tanker_intelligence@00444d5c|object_collision@00445087|mine_intelligence@00446474|skill_check@0045655d	_rand@00449940	_rand@00473610	Manual Match	[WC1 transfer] Fuzzy structural match from WC1 00434d50; structural=0.7967, composite=0.9867, graphSupport=0, graphConflicts=0, targetCollisions=2, confidence=medium. Verify manually.
00434d80	004619e2	MultiplyFixed	WC1-callgraph-propagated		0.846	12.2	0	40	75	GetTbl0059c3c0Fn29A0@004129a0|object_collision@004130d0|update_digital_readouts@00414a50|draw_nav_pointer@004168c0|ScaleFixedVector@004186b0|dot_product@004189e0|DoLocalFn8A80@00418a80|DoLocalFn8B60@00418b60|DoLocalFn8BE0@00418be0|DoLocalFn8D00@00418d00|DoLocalFn8E40@00418e40|apply_force_to_object@00419d10|rotational_acceleration@00419f70|ScanTbl0059d9b0FnA1D0@0041a1d0|approach_speed@0041e750|reposition_fixed_child_objects@004215e0	GetShipAccelerationRate@0040a5a0|dot_product@0040ab24|FUN_0040adc2@0040adc2|DoLocalFn8A80@0040ae70|FUN_0040af99@0040af99|DoLocalFn8D00@0040b02f|DoLocalFn8BE0@0040b17f|DoLocalFn8E40@0040b2cf|apply_force_to_object@0040c4d1|rotational_acceleration@0040c796|ScanTbl0059d9b0FnA1D0@0040c9dd|approach_speed@0041181d|FUN_00416dc3@00416dc3|GetTbl0059c3c0Fn29A0@0041cc0a|ParseTests@0041d591|update_digital_readouts@004396bf|draw_nav_pointer@0043cbfd|IsPointWithinEyeViewCone@0043cf5a	__ftol@0044de78	__ftol@00472a80	Manual Match	[WC1 transfer] WC1-callgraph-propagated from MultiplyFixed @00434d80; support=11 (out=1, in=10), margins=6/6, degree=17/19
00434db0	00461a2d	DivideFixed	WC1-fuzzy-medium		0.687	0.937	0	76	100	GetTbl0059c3c0Fn29A0@004129a0|object_collision@004130d0|draw_nav_pointer@004168c0|divide_vector@00418700|DoLocalFn8890@00418890|NormalizeFixedVector@00418b10|set_ship_rotation_goals@004194d0|apply_force_to_object@00419d10|rotational_acceleration@00419f70|IsPointWithinEyeViewCone@0041a130|ScanTbl0059d9b0FnA1D0@0041a1d0|real_crash_time@00422260	GetShipAccelerationRate@0040a5a0|divide_vector@0040ab78|DoLocalFn8890@0040ace0|NormalizeFixedVector@0040af18|set_ship_rotation_goals@0040badb|apply_force_to_object@0040c4d1|rotational_acceleration@0040c796|ScanTbl0059d9b0FnA1D0@0040c9dd|GetTbl0059c3c0Fn29A0@0041cc0a|ParseTests@0041d591|real_crash_time@00429736|draw_nav_pointer@0043cbfd|IsPointWithinEyeViewCone@0043cf5a	__ftol@0044de78	__ftol@00472a80	Manual Match	[WC1 transfer] Fuzzy structural match from WC1 00434db0; structural=0.6871, composite=0.9371, graphSupport=1, graphConflicts=0, targetCollisions=1, confidence=medium. Verify manually.
00434e00	00461a91	CalcVideoFn4E00	WC1-callgraph-propagated		0.75	3.0	0	39	69	draw_target_box@004164b0|DoLocalFn8BE0@00418be0|DoLocalFn8D00@00418d00|DoLocalFn8E40@00418e40|reposition_fixed_child_objects@004215e0	DoLocalFn8D00@0040b02f|DoLocalFn8BE0@0040b17f|DoLocalFn8E40@0040b2cf|FUN_00416dc3@00416dc3|draw_target_box@0043c6d8	__ftol@0044de78	__ftol@00472a80|FUN_00473cb0@00473cb0	Manual Match	[WC1 transfer] WC1-callgraph-propagated from CalcVideoFn4E00 @00434e00; support=3 (out=1, in=2), margins=0/0, degree=6/7
00434e30	00461ad6	CalcVideoFn4E30	WC1-callgraph-propagated		0.8	4.6	0	39	69	draw_target_box@004164b0|DoLocalFn8BE0@00418be0|DoLocalFn8D00@00418d00|DoLocalFn8E40@00418e40|reposition_fixed_child_objects@004215e0	DoLocalFn8D00@0040b02f|DoLocalFn8BE0@0040b17f|DoLocalFn8E40@0040b2cf|FUN_00416dc3@00416dc3|draw_target_box@0043c6d8	__ftol@0044de78	__ftol@00472a80|ReadDAT004650ac@00473cba	Manual Match	[WC1 transfer] WC1-callgraph-propagated from CalcVideoFn4E30 @00434e30; support=4 (out=1, in=3), margins=3/3, degree=6/7
00434e60	00461b1b	ArcSin	WC1-callgraph-propagated		1.0	2.0	0	33	80	set_ship_rotation_goals@004194d0	set_ship_rotation_goals@0040badb	__ftol@0044de78|FUN_0044df92@0044df92	__ftol@00472a80|FUN_00473ce0@00473ce0	Manual Match	[WC1 transfer] WC1-callgraph-propagated from ArcSin @00434e60; support=2 (out=1, in=1), margins=0/0, degree=3/3
00434e90	00461b6b	ArcCos	WC1-callgraph-propagated		1.0	3.2	0	33	80	DoLocalFn8890@00418890|match_roll_orientation@00419440|SetTbl0059cd90FnA530@0041a530|LoadTbl0059dd90FnA610@0041a610	DoLocalFn8890@0040ace0|match_roll_orientation@0040ba2e|SetTbl0059cd90FnA530@0040cef6|LoadTbl0059dd90FnA610@0040cff8	__ftol@0044de78|FUN_0044df9c@0044df9c	__ftol@00472a80|FUN_00473cea@00473cea	Manual Match	[WC1 transfer] WC1-callgraph-propagated from ArcCos @00434e90; support=3 (out=1, in=2), margins=1/1, degree=6/6
00434ec0	00461bbb	Magnitude	WC1-callgraph-single-low		0.454	14.167	0	30	75			__ftol@0044de78	__ftol@00472a80|DoSceneFnEEA0@004732e0	Manual Match	[WC1 transfer] WC1-callgraph-single-low from Magnitude @00434ec0; one mapped edge, graph-jaccard=0.5, degree-similarity=0.5, rank-margins=0.16666666666666607/12.0, instruction-diff=0.4541
00434ee0	00461c06	PlanarMagnitude	WC1-manual-verified				0							Manual Match	[WC1 transfer] Preserved compilation-unit order between trusted anchors and direct binary-comp validation; all selected candidates score at least 80%, including 26 exact matches. WC1 0x434EE0 -> WC2 0x461C06 (PlanarMagnitude).
00434f20	00461c71	Vector_magnitude	WC1-callgraph-propagated		0.812	14.2	0	76	145	DispatchTbl0059c310Fn3B70@00403b70|LoopUiFn0740@00410740|GetVectorMagnitude@00410ad0|DispatchTbl0059c014Fn0AF0@00410af0|GetTbl0059c3c0Fn29A0@004129a0|object_collision@004130d0|update_digital_readouts@00414a50|update_objective_location@00415770|draw_nav_pointer@004168c0|DoLocalFn8890@00418890|NormalizeFixedVector@00418b10|DoLocalFn8B60@00418b60|distance_between_points@004191d0|distance_from_point@00419210|set_ship_rotation_goals@004194d0|IsPointWithinEyeViewCone@0041a130|ScanTbl0059d9b0FnA1D0@0041a1d0|real_velocity@0041e7f0|explosion_shock_wave@0041fee0|fire_weapon@00420c20|fire_afterburner@00421350|real_crash_time@00422260|RenderSpaceViewFrame@00429fc0|GetShipDistanceToNavPoint@0042a0e0|PlaySfxWaveFileByNumber@0042ef30|IsVectorWithinRange@00436a00	DoLocalFn8890@0040ace0|NormalizeFixedVector@0040af18|FUN_0040af99@0040af99|distance_from_point@0040b7c9|point_ship_at_point@0040b805|set_ship_rotation_goals@0040badb|ScanTbl0059d9b0FnA1D0@0040c9dd|real_velocity@004118f2|explosion_shock_wave@00414025|fire_weapon@00415e2c|DispatchTbl0059c3f0FnF350@0041693a|GetVectorMagnitude@00419cdc|DispatchTbl0059c014Fn0AF0@00419d01|GetTbl0059c3c0Fn29A0@0041cc0a|ParseTests@0041d591|real_crash_time@00429736|update_digital_readouts@004396bf|update_objective_location@0043ae2f|draw_nav_pointer@0043cbfd|IsPointWithinEyeViewCone@0043cf5a|object_collision@00445087|LoopUiFn0740@0044ade0|PlaySfxWaveFileByNumber@0045373b|BlitUiFn79C0@00460650|SetVduModeIfChanged@00464bfe|GetShipDistanceToNavPoint@00469143	__ftol@0044de78	__ftol@00472a80|DoSceneFnEEA0@004732e0	Manual Match	[WC1 transfer] WC1-callgraph-propagated from Vector_magnitude @00434f20; support=13 (out=1, in=12), margins=6/6, degree=27/28
00434f70	00461d02	SetTextCursor	WC1-manual-verified		1.0	10.0	0	33	39	DrawNavMapLegend@0040dee0|DrawCockpitReadout@00413fb0|DrawModalTextPanel@0041aae0|DrawTextAt@0041d5f0|PromptInsertNumberedDisk@0041d760|LoopCombatFn45B0@004245b0|ReadTextInput@00426200|ReadRequiredPilotField@004265a0|PromptForPilotField@00426600|ShowTrainSimTextMessage@00426700|ShowTrainSimHighScores@004268e0|SelectTrainSimMission@00426c70|UpdateArcadeScoreDisplay@00429ee0				Manual Match	[WC1 transfer] Manually verified as SetTextCursor from preserved local function order and exact writes to TextContext cursorX/cursorY at WC2 00461d02.
00434fa0	00461d29	SetTextContext	WC1-manual-verified				0							Manual Match	[WC1 transfer] Verified by preserved local function order and direct binary-comp candidate comparison. WC1 0x434FA0 -> WC2 0x461D29 (SetTextContext).
00434fb0	00461d68	WaitForVerticalBlankThunk	WC1-manual-verified				0	5	21			DIBwaitForVerticalBlank@004331e0	DIBwaitForVerticalBlank@0045e9c5	Manual Match	[WC1 transfer] Manually verified wrapper around DIBwaitForVerticalBlank; target adds the compiler prologue used by this WC2 block.
00434fc0	00461d7d	IdentityHandle	WC1-manual-verified				0							Manual Match	[WC1 transfer] Preserved compilation-unit order between trusted anchors and direct binary-comp validation; all selected candidates score at least 80%, including 26 exact matches. WC1 0x434FC0 -> WC2 0x461D7D (IdentityHandle).
00434fd0	00461d90	CallThrough433060	WC1-callgraph-single		0.81	1.667	0	16	23	LoadPaletteTripletsFile@00404610|FadeViewportPaletteToColour@0042a700		DIBwholePaletteFromTriplets@00433060	DIBwholePaletteFromTriplets@0045e667	Manual Match	[WC1 transfer] WC1-callgraph-single from CallThrough433060 @00434fd0; one mapped edge, unique source/target candidate; graph-jaccard=0.3333333333333333, degree=3/1, instruction-diff=0.8098
00434fe0	00461da7	DoLocalFn4FE0	WC1-callgraph-propagated		1.0	2.2	0	10	22	EraseLastTextInputCharacter@0041ddf0|AnimateTrainSimTitle@00425d00|ClearTextInputCharacter@00426140|ReadTextInput@00426200|ShowTrainSimHighScores@004268e0|InitializeDiskPromptTextContext@0042c420	GetUiFnB9A0@00459160|ClearTextInputCharacter@00459348|ReadTextInput@004597e3			Manual Match	[WC1 transfer] WC1-callgraph-propagated from DoLocalFn4FE0 @00434fe0; support=2 (out=0, in=2), margins=1/1, degree=6/3
00434ff0	00461dbd	UiRoutine09	WC1-callgraph-propagated		0.8	2.3	0	22	35	MeasureTextPixelWidthClamped@00418080|EraseLastTextInputCharacter@0041ddf0|ClearTextInputCharacter@00426140	MeasureTextPixelWidthClamped@00453b30|GetUiFnB9A0@00459160|ClearTextInputCharacter@00459348			Manual Match	[WC1 transfer] WC1-callgraph-propagated from UiRoutine09 @00434ff0; support=2 (out=0, in=2), margins=2/1, degree=3/3
